Start time,Attack Duration,Source IP,Attack Type,Total Packets,Total Bytes
2024-10-19 01:38:20,0.0003607273101806,134.136.31.18,SYN flood,2,114
2024-10-19 01:38:22,0.0005848407745361,39.86.17.196,SYN-ACK flood,2,114
2024-10-19 01:38:24,0.001004934310913,192.168.150.129,Smurf,2,102
2024-10-19 01:38:26,0.0009527206420898,192.168.150.129,Smurf,2,102
2024-10-19 01:38:28,0.0004210472106933,74.242.212.33,SYN flood,2,114
2024-10-19 01:38:30,0.0006275177001953,63.105.86.82,SYN flood,2,114
2024-10-19 01:38:32,0.0006814002990722,162.255.123.219,Ping of Death,2,2084
2024-10-19 01:38:34,0.0005979537963867,31.24.205.109,SYN-ACK flood,2,114
2024-10-19 01:38:36,0.000450849533081,115.224.213.116,SYN-ACK flood,2,114
2024-10-19 01:38:39,0.0005581378936767,231.137.220.142,Ping of Death,2,2084
2024-10-19 01:38:41,0.0004734992980957,123.96.203.69,Ping of Death,2,2084
2024-10-19 01:38:43,0.0006570816040039,122.24.207.72,Ping of Death,2,2084
2024-10-19 01:38:45,0.0004138946533203,38.31.243.176,Ping of Death,2,2084
2024-10-19 01:38:47,0.0003731250762939,121.150.177.54,SYN-ACK flood,2,114
2024-10-19 01:38:49,0.0003962516784667,209.79.156.109,Ping of Death,2,2084
2024-10-19 01:38:51,0.0004165172576904,54.117.169.175,Ping of Death,2,2084
2024-10-19 01:38:53,0.0003459453582763,118.50.71.66,Ping of Death,2,2084
2024-10-19 01:38:55,0.0005726814270019,192.168.150.129,Smurf,2,102
2024-10-19 01:38:57,0.0005660057067871,35.49.251.127,SYN flood,2,114
2024-10-19 01:38:59,0.0003244876861572,91.232.183.102,SYN-ACK flood,2,114
2024-10-19 01:39:01,0.0003342628479003,135.233.23.253,Ping of Death,2,2084
2024-10-19 01:39:03,0.0008022785186767,192.168.150.129,Smurf,2,102
2024-10-19 01:39:05,0.0002748966217041,68.213.248.98,SYN-ACK flood,2,114
2024-10-19 01:39:07,0.0003540515899658,147.5.50.80,SYN-ACK flood,2,114
2024-10-19 01:39:09,0.0003778934478759,158.6.245.214,SYN flood,2,114
2024-10-19 01:39:11,0.0007197856903076,240.31.156.58,SYN flood,2,114
2024-10-19 01:39:13,0.0002946853637695,157.249.157.181,SYN-ACK flood,2,114
2024-10-19 01:39:15,0.0006139278411865,75.119.96.117,SYN-ACK flood,2,114
2024-10-19 01:39:17,0.0003478527069091,129.173.171.58,Ping of Death,2,2084
2024-10-19 01:39:19,0.0009620189666748,192.168.150.129,Smurf,2,102
2024-10-19 01:39:21,0.0004618167877197,241.212.109.66,SYN flood,2,114
2024-10-19 01:39:23,0.0005826950073242,192.168.150.129,Smurf,2,102
2024-10-19 01:39:27,0.0006990432739257,192.168.150.129,Smurf,2,102
2024-10-19 01:39:29,0.000833511352539,192.168.150.129,Smurf,2,102
2024-10-19 01:39:31,0.0007712841033935,10.250.115.208,SYN flood,2,114
2024-10-19 01:39:33,0.000563621520996,217.23.39.83,SYN flood,2,114
2024-10-19 01:39:35,0.000394582748413,241.68.220.225,Ping of Death,2,2084
2024-10-19 01:39:37,0.0004184246063232,122.92.83.91,SYN-ACK flood,2,114
2024-10-19 01:39:39,0.0003795623779296,24.82.206.32,Ping of Death,2,2084
2024-10-19 01:39:41,0.000298261642456,234.205.217.189,SYN flood,2,114
2024-10-19 01:39:43,0.0004241466522216,246.41.151.152,SYN-ACK flood,2,114
2024-10-19 01:39:45,0.0010633468627929,192.168.150.129,Smurf,2,102
2024-10-19 01:39:47,0.0004377365112304,208.176.222.107,Ping of Death,2,2084
2024-10-19 01:39:50,0.0005617141723632,100.208.98.123,Ping of Death,2,2084
2024-10-19 01:39:52,0.0007462501525878,192.168.150.129,Smurf,2,102
2024-10-19 01:39:54,0.0004632472991943,244.134.48.127,SYN-ACK flood,2,114
2024-10-19 01:39:56,0.0014903545379638,192.168.150.129,Smurf,2,102
2024-10-19 01:39:58,0.0009143352508544,192.168.150.129,Smurf,2,102
2024-10-19 01:40:00,0.0009524822235107,192.168.150.129,Smurf,2,102
2024-10-19 01:40:02,0.0004703998565673,239.178.135.18,Ping of Death,2,2084
2024-10-19 01:40:04,0.0007658004760742,5.175.247.151,SYN flood,2,114
2024-10-19 01:40:06,0.0006349086761474,192.168.150.129,Smurf,2,102
2024-10-19 01:40:08,0.0004620552062988,122.72.55.126,SYN-ACK flood,2,114
2024-10-19 01:40:10,0.0003666877746582,1.124.23.176,SYN-ACK flood,2,114
2024-10-19 01:40:12,0.0007426738739013,132.228.50.226,SYN flood,2,114
2024-10-19 01:40:14,0.0007214546203613,107.127.138.188,SYN flood,2,114
2024-10-19 01:40:16,0.0007972717285156,192.168.150.129,Smurf,2,102
2024-10-19 01:40:18,0.0008175373077392,192.168.150.129,Smurf,2,102
2024-10-19 01:40:20,0.0008127689361572,192.168.150.129,Smurf,2,102
2024-10-19 01:40:22,0.0002675056457519,211.50.98.4,SYN-ACK flood,2,114
2024-10-19 01:40:24,0.0008552074432373,192.168.150.129,Smurf,2,102
2024-10-19 01:40:26,0.0005862712860107,98.43.243.181,Ping of Death,2,2084
2024-10-19 01:40:30,0.0010385513305664,59.180.142.32,SYN-ACK flood,2,114
2024-10-19 01:40:32,0.0005335807800292,192.168.150.129,Smurf,2,102
2024-10-19 01:40:34,0.0009436607360839,192.168.150.129,Smurf,2,102
2024-10-19 01:40:36,0.0003952980041503,20.64.93.90,SYN-ACK flood,2,114
2024-10-19 01:40:38,0.0008676052093505,105.135.255.172,Ping of Death,2,2084
2024-10-19 01:40:40,0.0005600452423095,190.140.242.216,SYN flood,2,114
2024-10-19 01:40:42,0.0006430149078369,1.97.70.177,Ping of Death,2,2084
2024-10-19 01:40:44,0.00099778175354,3.235.208.248,SYN flood,2,114
2024-10-19 01:40:46,0.0007033348083496,192.168.150.129,Smurf,2,102
2024-10-19 01:40:48,0.0004394054412841,223.58.171.5,Ping of Death,2,2084
2024-10-19 01:40:50,0.0004389286041259,91.8.145.246,Ping of Death,2,2084
2024-10-19 01:40:52,0.0006144046783447,142.18.50.37,SYN-ACK flood,2,114
2024-10-19 01:40:54,0.0007364749908447,55.226.206.157,SYN-ACK flood,2,114
2024-10-19 01:40:56,0.0005815029144287,169.218.175.247,SYN flood,2,114
2024-10-19 01:40:58,0.0004312992095947,240.106.147.16,Ping of Death,2,2084
2024-10-19 01:41:00,0.0003862380981445,185.114.25.81,SYN flood,2,114
2024-10-19 01:41:27,6.628036499023438e-05,185.125.190.17,SYN-ACK flood,1,60
